City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date
284,ashburton,-37.8626,145.0794,15.010000000000048,59,0,1.34,AU,1693766225
285,aral,40.5156,81.2636,27.80000000000001,19,100,4.38,CN,1693766225
286,tarauaca,-8.1614,-70.7656,37.32000000000005,32,59,1.31,BR,1693766226
287,st. john's,47.5649,-52.7093,22.930000000000007,65,75,7.72,CA,1693766083
288,bandon,51.7469,-8.7425,18.77000000000004,85,5,1.48,IE,1693766226
289,jean-rabel,19.8533,-73.1917,30.700000000000045,64,47,1.56,HT,1693766226
290,celestun,20.8667,-90.4,31.55000000000001,62,27,6.09,MX,1693766227
291,shelton,41.3165,-73.0932,32.47000000000003,57,0,5.66,US,1693766078
292,kapuskasing,49.4169,-82.4331,29.05000000000001,58,75,7.2,CA,1693766162
293,mar del plata,-38.0023,-57.5575,10.010000000000048,84,0,4.12,AR,1693766043
294,codrington,-38.2667,141.9667,16.07000000000005,38,100,9.21,AU,1693766078
295,eyl,7.9803,49.8164,25.160000000000025,83,3,12.57,SO,1693766228
296,matane,48.8286,-67.522,20.78000000000003,74,45,3.58,CA,1693766168
297,lib,8.3122,167.3766,28.310000000000002,73,35,2.45,MH,1693766228
298,sao joao de pirabas,-0.7747,-47.1772,29.129999999999995,66,44,5.28,BR,1693766228
299,tromso,69.6496,18.957,12.010000000000048,87,100,1.03,NO,1693766229
300,vilyuchinsk,52.9306,158.4028,14.150000000000034,87,99,3.51,RU,1693766229
301,mogadishu,2.0371,45.3438,25.140000000000043,83,0,9.08,SO,1693766229
302,callao,-12.0667,-77.15,23.160000000000025,64,75,4.63,PE,1693765961
303,queenstown,-31.8976,26.8753,13.340000000000032,33,30,0.94,ZA,1693766083
304,koupela,12.1794,-0.3517,25.5,76,99,3.62,BF,1693766229
305,sandnessjoen,66.0217,12.6316,13.060000000000002,94,75,10.29,NO,1693766230
306,ndele,8.4109,20.6473,22.110000000000014,94,100,1.21,CF,1693766230
